0.03595,5.0761e-7,6.8921e-4,0.75714
0.03615,6.5905e-7,8.2134e-4,0.81505
0.03635,8.3807e-7,9.6506e-4,0.87295
0.03655,1.047e-6,0.0011204,0.93085
0.03675,1.2881e-6,0.0012872,0.98875
0.03695,1.5638e-6,0.0014657,1.0467
0.03715,1.8764e-6,0.0016557,1.1046
0.03735,2.228e-6,0.0018574,1.1625
0.03755,2.6212e-6,0.0020706,1.2204
0.03775,3.0582e-6,0.0022953,1.2783
0.03795,3.5413e-6,0.0025317,1.3362
0.03815,4.0728e-6,0.0027796,1.3941
0.03835,4.6551e-6,0.0030392,1.452
0.03855,5.2904e-6,0.0033103,1.5099
0.03875,5.9811e-6,0.003593,1.5678
0.03895,6.7295e-6,0.0038872,1.6257
0.03915,7.5379e-6,0.0041931,1.6836
0.03935,8.4087e-6,0.0045105,1.7415
0.03955,9.3441e-6,0.0048395,1.7994
0.03975,1.0346e-5,0.0051801,1.8573
0.03995,1.1418e-5,0.0055323,1.9152
0.04015,1.2561e-5,0.005896,1.9731
0.04035,1.3778e-5,0.0062714,2.031
0.04055,1.5072e-5,0.0066583,2.089
0.04075,1.6444e-5,0.0070568,2.1469
0.04095,1.7896e-5,0.0074669,2.2048
0.04115,1.9432e-5,0.0078885,2.2627
0.04135,2.1054e-5,0.0083218,2.3206
0.04155,2.2763e-5,0.0087666,2.3785
0.04175,2.4562e-5,0.009223,2.4364
0.04195,2.6454e-5,0.009691,2.4943
0.04215,2.8441e-5,0.010171,2.5522
0.04235,3.0524e-5,0.010662,2.6101
0.04255,3.2707e-5,0.011164,2.668
0.04275,3.4992e-5,0.011679,2.7259
0.04295,3.7381e-5,0.012205,2.7839
0.04315,3.9876e-5,0.012742,2.8418
0.04335,4.248e-5,0.013291,2.8997
0.04355,4.5194e-5,0.013852,2.9576
0.04375,4.8022e-5,0.014424,3.0155
0.04395,5.0966e-5,0.015008,3.0734
0.04415,5.4027e-5,0.015603,3.1313
0.04435,5.7209e-5,0.01621,3.1892
0.04455,6.0513e-5,0.016829,3.2471
0.04475,6.3942e-5,0.017459,3.3051
0.04495,6.7499e-5,0.018101,3.363
0.04515,7.1185e-5,0.018754,3.4209
0.04535,7.5002e-5,0.019419,3.4788
0.04555,7.8954e-5,0.020095,3.5367
0.04575,8.3042e-5,0.020783,3.5946
0.04595,8.7269e-5,0.021483,3.6525
0.04615,9.1638e-5,0.022194,3.7104
0.04635,9.6149e-5,0.022917,3.7684
0.04655,1.0081e-4,0.023651,3.8263
0.04675,1.0561e-4,0.024397,3.8842
0.04695,1.1057e-4,0.025155,3.9421
0.04715,1.1568e-4,0.025924,4
0.04735,1.2094e-4,0.026705,4.0579
0.04755,1.2636e-4,0.027497,4.1158
0.04775,1.3194e-4,0.028301,4.1738
0.04795,1.3768e-4,0.029116,4.2317
0.04815,1.4359e-4,0.029943,4.2926
0.04835,1.4966e-4,0.030782,4.3641
0.04855,1.559e-4,0.031633,4.4464
0.04875,1.6232e-4,0.032496,4.5395
0.04895,1.689e-4,0.033372,4.6435
0.04915,1.7567e-4,0.034264,4.7553
0.04935,1.8261e-4,0.035177,4.8674
0.04955,1.8974e-4,0.036113,4.9796
0.04975,1.9706e-4,0.037072,5.0918
0.04995,2.0458e-4,0.038053,5.204
0.05015,2.1229e-4,0.039056,5.3162
0.05035,2.202e-4,0.040082,5.4284
0.05055,2.2832e-4,0.041131,5.5406
0.05075,2.3666e-4,0.042201,5.6528
0.05095,2.4521e-4,0.043295,5.765
0.05115,2.5398e-4,0.04441,5.8772
0.05135,2.6298e-4,0.045548,5.9894
0.05155,2.722e-4,0.046709,6.1016
0.05175,2.8166e-4,0.047892,6.2138
0.05195,2.9136e-4,0.049097,6.326
0.05215,3.0131e-4,0.050325,6.4383
0.05235,3.115e-4,0.051576,6.5505
0.05255,3.2194e-4,0.052848,6.6627
0.05275,3.3264e-4,0.054144,6.7749
0.05295,3.436e-4,0.055461,6.8871
0.05315,3.5483e-4,0.056801,6.9993
0.05335,3.6633e-4,0.058164,7.1116
0.05355,3.781e-4,0.059549,7.2238
0.05375,3.9015e-4,0.060956,7.336
0.05395,4.0248e-4,0.062386,7.4483
0.05415,4.1511e-4,0.063838,7.5605
0.05435,4.2802e-4,0.065313,7.6727
0.05455,4.4124e-4,0.06681,7.785
0.05475,4.5475e-4,0.06833,7.8972
0.05495,4.6857e-4,0.069872,8.0094
0.05515,4.827e-4,0.071437,8.1217
0.05535,4.9715e-4,0.073024,8.2339
0.05555,5.1192e-4,0.074633,8.3462
0.05575,5.2701e-4,0.076265,8.4584
0.05595,5.4243e-4,0.077919,8.5707
0.05615,5.5818e-4,0.079596,8.6829
0.05635,5.7427e-4,0.081295,8.7952
0.05655,5.907e-4,0.083017,8.9074
0.05675,6.0748e-4,0.084761,9.0197
0.05695,6.2461e-4,0.086528,9.1319
0.05715,6.4209e-4,0.088317,9.2442
0.05735,6.5994e-4,0.090128,9.3564
0.05755,6.7815e-4,0.091962,9.4687
0.05775,6.9673e-4,0.093819,9.581
0.05795,7.1568e-4,0.095698,9.6932
0.05815,7.3501e-4,0.097599,9.8055
0.05835,7.5472e-4,0.099523,9.9178
0.05855,7.7482e-4,0.10147,10.03
0.05875,7.9531e-4,0.10344,10.142
0.05895,8.162e-4,0.10543,10.255
0.05915,8.3749e-4,0.10744,10.367
0.05935,8.5918e-4,0.10948,10.479
0.05955,8.8128e-4,0.11154,10.591
0.05975,9.038e-4,0.11362,10.704
0.05995,9.2674e-4,0.11572,10.816
0.06015,9.5009e-4,0.11785,10.928
0.06035,9.7388e-4,0.12,11.041
0.06055,9.9809e-4,0.12217,11.153
0.06075,0.0010227,0.12436,11.265
0.06095,0.0010478,0.12657,11.377
0.06115,0.0010734,0.12881,11.49
0.06135,0.0010994,0.13107,11.602
0.06155,0.0011258,0.13336,11.714
0.06175,0.0011527,0.13566,11.827
0.06195,0.0011801,0.13799,11.939
0.06215,0.0012079,0.14034,12.051
0.06235,0.0012362,0.14271,12.164
0.06255,0.001265,0.14511,12.276
0.06275,0.0012943,0.14753,12.388
0.06295,0.001324,0.14997,12.501
0.06315,0.0013543,0.15243,12.613
0.06335,0.001385,0.15492,12.725
0.06355,0.0014162,0.15742,12.837
0.06375,0.001448,0.15995,12.95
0.06395,0.0014802,0.16251,13.062
0.06415,0.001513,0.16508,13.174
0.06435,0.0015463,0.16768,13.287
0.06455,0.0015801,0.1703,13.399
0.06475,0.0016144,0.17294,13.511
0.06495,0.0016492,0.17561,13.624
0.06515,0.0016846,0.17829,13.736
0.06535,0.0017206,0.181,13.848
0.06555,0.001757,0.18374,13.961
0.06575,0.001794,0.18649,14.073
0.06595,0.0018316,0.18927,14.185
0.06615,0.0018698,0.19207,14.298
0.06635,0.0019085,0.19489,14.41
0.06655,0.0019477,0.19773,14.522
0.06675,0.0019876,0.2006,14.635
0.06695,0.002028,0.20349,14.747
0.06715,0.002069,0.2064,14.859
0.06735,0.0021105,0.20934,14.972
0.06755,0.0021527,0.21229,15.084
0.06775,0.0021954,0.21527,15.197
0.06795,0.0022388,0.21828,15.309
0.06815,0.0022828,0.2213,15.421
0.06835,0.0023273,0.22435,15.534
0.06855,0.0023725,0.22742,15.646
0.06875,0.0024183,0.23051,15.758
0.06895,0.0024647,0.23362,15.871
0.06915,0.0025118,0.23676,15.983
0.06935,0.0025594,0.23992,16.095
0.06955,0.0026077,0.2431,16.208
0.06975,0.0026567,0.2463,16.32
0.06995,0.0027062,0.24953,16.433
0.07015,0.0027565,0.25278,16.545
0.07035,0.0028074,0.25605,16.657
0.07055,0.0028589,0.25935,16.77
0.07075,0.0029111,0.26266,16.882
0.07095,0.002964,0.266,16.995
0.07115,0.0030175,0.26936,17.107
0.07135,0.0030717,0.27275,17.219
0.07155,0.0031266,0.27615,17.332
0.07175,0.0031822,0.27958,17.444
0.07195,0.0032385,0.28303,17.556
0.07215,0.0032954,0.28651,17.669
0.07235,0.0033531,0.29,17.781
0.07255,0.0034114,0.29352,17.894
0.07275,0.0034705,0.29706,18.006
0.07295,0.0035302,0.30063,18.118
0.07315,0.0035907,0.30422,18.231
0.07335,0.0036519,0.30782,18.343
0.07355,0.0037139,0.31146,18.456
0.07375,0.0037765,0.31511,18.568
0.07395,0.0038399,0.31879,18.68
0.07415,0.003904,0.32248,18.793
0.07435,0.0039689,0.32621,18.905
0.07455,0.0040345,0.32995,19.018
0.07475,0.0041009,0.33372,19.13
0.07495,0.004168,0.3375,19.243
0.07515,0.0042359,0.34132,19.355
0.07535,0.0043045,0.34515,19.467
0.07555,0.004374,0.349,19.58
0.07575,0.0044441,0.35288,19.692
0.07595,0.0045151,0.35678,19.805
0.07615,0.0045869,0.36071,19.917
0.07635,0.0046594,0.36465,20.03
0.07655,0.0047327,0.36862,20.142
0.07675,0.0048069,0.37261,20.254
0.07695,0.0048818,0.37663,20.367
0.07715,0.0049575,0.38066,20.479
0.07735,0.005034,0.38472,20.592
0.07755,0.0051114,0.3888,20.704
0.07775,0.0051896,0.39291,20.817
0.07795,0.0052686,0.39703,20.929
0.07815,0.0053484,0.40118,21.042
0.07835,0.005429,0.40535,21.154
0.07855,0.0055105,0.40955,21.266
0.07875,0.0055929,0.41376,21.379
0.07895,0.005676,0.418,21.491
0.07915,0.0057601,0.42226,21.604
0.07935,0.0058449,0.42654,21.716
0.07955,0.0059307,0.43085,21.829
0.07975,0.0060173,0.43518,21.941
0.07995,0.0061048,0.43953,22.054
0.08015,0.0061931,0.4439,22.166
0.08035,0.0062823,0.4483,22.279
0.08055,0.0063724,0.45272,22.391
0.08075,0.0064634,0.45716,22.503
0.08095,0.0065553,0.46162,22.616
0.08115,0.0066481,0.46611,22.728
0.08135,0.0067417,0.47061,22.841
0.08155,0.0068363,0.47515,22.953
0.08175,0.0069318,0.4797,23.066
0.08195,0.0070282,0.48427,23.178
0.08215,0.0071255,0.48887,23.291
0.08235,0.0072238,0.49349,23.403
0.08255,0.0073229,0.49814,23.516
0.08275,0.007423,0.5028,23.628
0.08295,0.007524,0.50749,23.741
0.08315,0.007626,0.5122,23.853
0.08335,0.0077289,0.51694,23.966
0.08355,0.0078328,0.52169,24.078
0.08375,0.0079376,0.52647,24.191
0.08395,0.0080434,0.53127,24.303
0.08415,0.0081501,0.53609,24.416
0.08435,0.0082578,0.54094,24.528
0.08455,0.0083665,0.54581,24.641
0.08475,0.0084762,0.5507,24.753
0.08495,0.0085868,0.55561,24.866
0.08515,0.0086984,0.56055,24.978
0.08535,0.008811,0.56551,25.091
0.08555,0.0089246,0.57049,25.203
0.08575,0.0090392,0.57549,25.316
0.08595,0.0091548,0.58052,25.428
0.08615,0.0092714,0.58556,25.541
0.08635,0.009389,0.59063,25.653
0.08655,0.0095077,0.59573,25.766
0.08675,0.0096273,0.60084,25.878
0.08695,0.009748,0.60598,25.991
0.08715,0.0098697,0.61114,26.103
0.08735,0.0099925,0.61633,26.216
0.08755,0.010116,0.62153,26.328
0.08775,0.010241,0.62676,26.441
0.08795,0.010367,0.63201,26.553
0.08815,0.010494,0.63728,26.666
0.08835,0.010622,0.64258,26.778
0.08855,0.010751,0.6479,26.891
0.08875,0.010881,0.65324,27.004
0.08895,0.011012,0.6586,27.116
0.08915,0.011144,0.66399,27.229
0.08935,0.011278,0.6694,27.341
0.08955,0.011412,0.67483,27.454
0.08975,0.011548,0.68028,27.566
0.08995,0.011684,0.68576,27.679
0.09015,0.011822,0.69126,27.791
0.09035,0.011961,0.69678,27.904
0.09055,0.012101,0.70232,28.016
0.09075,0.012242,0.70789,28.129
0.09095,0.012384,0.71347,28.241
0.09115,0.012527,0.71908,28.354
0.09135,0.012672,0.72472,28.467
0.09155,0.012817,0.73037,28.579
0.09175,0.012964,0.73605,28.692
0.09195,0.013112,0.74175,28.804
0.09215,0.01326,0.74748,28.917
0.09235,0.013411,0.75322,29.029
0.09255,0.013562,0.75899,29.142
0.09275,0.013714,0.76478,29.254
0.09295,0.013868,0.7706,29.367
0.09315,0.014022,0.77643,29.48
0.09335,0.014178,0.78229,29.592
0.09355,0.014335,0.78817,29.705
0.09375,0.014494,0.79407,29.817
0.09395,0.014653,0.8,29.93
0.09415,0.014814,0.80595,30.042
0.09435,0.014975,0.81192,30.155
0.09455,0.015138,0.81791,30.268
0.09475,0.015302,0.82393,30.38
0.09495,0.015468,0.82997,30.493
0.09515,0.015634,0.83603,30.605
0.09535,0.015802,0.84211,30.718
0.09555,0.015971,0.84822,30.83
0.09575,0.016142,0.85435,30.943
0.09595,0.016313,0.8605,31.056
0.09615,0.016486,0.86667,31.168
0.09635,0.01666,0.87287,31.281
0.09655,0.016835,0.87909,31.393
0.09675,0.017011,0.88533,31.506
0.09695,0.017189,0.89159,31.618
0.09715,0.017368,0.89788,31.731
0.09735,0.017548,0.90419,31.844
0.09755,0.01773,0.91052,31.956
0.09775,0.017912,0.91687,32.069
0.09795,0.018096,0.92325,32.181
0.09815,0.018282,0.92965,32.294
0.09835,0.018468,0.93607,32.407
0.09855,0.018656,0.94251,32.519
0.09875,0.018845,0.94898,32.632
0.09895,0.019036,0.95547,32.744
0.09915,0.019227,0.96198,32.857
0.09935,0.019421,0.96852,32.97
0.09955,0.019615,0.97507,33.082
0.09975,0.019811,0.98165,33.195
0.09995,0.020008,0.98825,33.307
0.10015,0.020206,0.99488,33.42
0.10035,0.020406,1.0015,33.533
0.10055,0.020606,1.0082,33.645
0.10075,0.020809,1.0149,33.758
0.10095,0.021012,1.0216,33.87
0.10115,0.021217,1.0283,33.983
0.10135,0.021424,1.0351,34.096
0.10155,0.021631,1.0419,34.208
0.10175,0.021841,1.0487,34.321
0.10195,0.022051,1.0555,34.433
0.10215,0.022263,1.0624,34.546
0.10235,0.022476,1.0692,34.659
0.10255,0.02269,1.0761,34.771
0.10275,0.022906,1.083,34.884
0.10295,0.023124,1.09,34.997
0.10315,0.023342,1.0969,35.109
0.10335,0.023562,1.1039,35.222
0.10355,0.023784,1.1109,35.334
0.10375,0.024007,1.118,35.447
0.10395,0.024231,1.125,35.56
0.10415,0.024457,1.1321,35.672
0.10435,0.024684,1.1392,35.785
0.10455,0.024913,1.1463,35.897
0.10475,0.025142,1.1534,36.01
0.10495,0.025374,1.1606,36.123
0.10515,0.025607,1.1678,36.235
0.10535,0.025841,1.175,36.348
0.10555,0.026077,1.1822,36.461
0.10575,0.026314,1.1895,36.573
0.10595,0.026553,1.1968,36.686
0.10615,0.026793,1.2041,36.799
0.10635,0.027034,1.2114,36.911
0.10655,0.027277,1.2187,37.024
0.10675,0.027522,1.2261,37.136
0.10695,0.027768,1.2335,37.249
0.10715,0.028015,1.2409,37.362
0.10735,0.028264,1.2483,37.474
0.10755,0.028514,1.2558,37.587
0.10775,0.028766,1.2633,37.7
0.10795,0.02902,1.2708,37.812
0.10815,0.029275,1.2783,37.925
0.10835,0.029531,1.2859,38.038
0.10855,0.029789,1.2934,38.15
0.10875,0.030048,1.301,38.263
0.10895,0.030309,1.3086,38.375
0.10915,0.030572,1.3163,38.488
0.10935,0.030836,1.3239,38.601
0.10955,0.031101,1.3316,38.713
0.10975,0.031369,1.3393,38.826
0.10995,0.031637,1.347,38.939
0.11015,0.031907,1.3548,39.051
0.11035,0.032179,1.3626,39.164
0.11055,0.032452,1.3704,39.277
0.11075,0.032727,1.3782,39.389
0.11095,0.033004,1.386,39.502
0.11115,0.033282,1.3939,39.615
0.11135,0.033561,1.4018,39.727
0.11155,0.033842,1.4097,39.84
0.11175,0.034125,1.4176,39.953
0.11195,0.034409,1.4256,40.065
0.11215,0.034695,1.4335,40.178
0.11235,0.034983,1.4415,40.291
0.11255,0.035272,1.4496,40.403
0.11275,0.035563,1.4576,40.516
0.11295,0.035855,1.4657,40.628
0.11315,0.036149,1.4738,40.741
0.11335,0.036445,1.4819,40.854
0.11355,0.036742,1.49,40.966
0.11375,0.037041,1.4982,41.079
0.11395,0.037341,1.5063,41.192
0.11415,0.037643,1.5145,41.304
0.11435,0.037947,1.5228,41.417
0.11455,0.038252,1.531,41.53
0.11475,0.038559,1.5393,41.642
0.11495,0.038868,1.5476,41.755
0.11515,0.039178,1.5559,41.869
0.11535,0.03949,1.5642,41.985
0.11555,0.039804,1.5726,42.105
0.11575,0.040119,1.581,42.229
0.11595,0.040436,1.5894,42.355
0.11615,0.040755,1.5978,42.484
0.11635,0.041075,1.6062,42.614
0.11655,0.041398,1.6147,42.744
0.11675,0.041721,1.6232,42.873
0.11695,0.042047,1.6318,43.003
0.11715,0.042374,1.6403,43.132
0.11735,0.042703,1.6489,43.262
0.11755,0.043034,1.6575,43.391
0.11775,0.043366,1.6661,43.521
0.11795,0.0437,1.6748,43.651
0.11815,0.044036,1.6835,43.78
0.11835,0.044373,1.6922,43.91
0.11855,0.044713,1.7009,44.039
0.11875,0.045054,1.7097,44.169
0.11895,0.045397,1.7185,44.299
0.11915,0.045741,1.7273,44.428
0.11935,0.046088,1.7362,44.558
0.11955,0.046436,1.745,44.687
0.11975,0.046786,1.7539,44.817
0.11995,0.047137,1.7628,44.947
0.12015,0.047491,1.7718,45.076
0.12035,0.047846,1.7808,45.206
0.12055,0.048203,1.7898,45.335
0.12075,0.048562,1.7988,45.465
0.12095,0.048923,1.8078,45.595
0.12115,0.049285,1.8169,45.724
0.12135,0.049649,1.826,45.854
0.12155,0.050016,1.8351,45.984
0.12175,0.050383,1.8443,46.113
0.12195,0.050753,1.8535,46.243
0.12215,0.051125,1.8627,46.373
0.12235,0.051498,1.8719,46.502
0.12255,0.051874,1.8812,46.632
0.12275,0.052251,1.8905,46.762
0.12295,0.05263,1.8998,46.891
0.12315,0.053011,1.9091,47.021
0.12335,0.053393,1.9185,47.151
0.12355,0.053778,1.9279,47.28
0.12375,0.054165,1.9373,47.41
0.12395,0.054553,1.9467,47.54
0.12415,0.054943,1.9562,47.669
0.12435,0.055335,1.9657,47.799
0.12455,0.05573,1.9752,47.929
0.12475,0.056126,1.9847,48.058
0.12495,0.056523,1.9943,48.188
0.12515,0.056923,2.0039,48.318
0.12535,0.057325,2.0135,48.448
0.12555,0.057729,2.0232,48.577
0.12575,0.058134,2.0328,48.707
0.12595,0.058542,2.0425,48.837
0.12615,0.058951,2.0522,48.966
0.12635,0.059363,2.062,49.096
0.12655,0.059776,2.0718,49.226
0.12675,0.060191,2.0816,49.356
0.12695,0.060609,2.0914,49.485
0.12715,0.061028,2.1013,49.615
0.12735,0.061449,2.1111,49.745
0.12755,0.061872,2.121,49.875
0.12775,0.062298,2.131,50.004
0.12795,0.062725,2.1409,50.134
0.12815,0.063154,2.1509,50.264
0.12835,0.063585,2.1609,50.393
0.12855,0.064018,2.171,50.523
0.12875,0.064454,2.181,50.653
0.12895,0.064891,2.1911,50.783
0.12915,0.06533,2.2012,50.913
0.12935,0.065771,2.2114,51.042
0.12955,0.066215,2.2215,51.172
0.12975,0.06666,2.2317,51.302
0.12995,0.067107,2.2419,51.432
0.13015,0.067557,2.2522,51.561
0.13035,0.068008,2.2625,51.691
0.13055,0.068462,2.2728,51.821
0.13075,0.068917,2.2831,51.951
0.13095,0.069375,2.2934,52.081
0.13115,0.069835,2.3038,52.21
0.13135,0.070296,2.3142,52.34
0.13155,0.07076,2.3246,52.47
0.13175,0.071226,2.3351,52.6
0.13195,0.071694,2.3455,52.73
0.13215,0.072165,2.3561,52.859
0.13235,0.072637,2.3666,52.989
0.13255,0.073111,2.3771,53.119
0.13275,0.073588,2.3877,53.249
0.13295,0.074066,2.3983,53.379
0.13315,0.074547,2.409,53.508
0.13335,0.07503,2.4196,53.638
0.13355,0.075515,2.4303,53.768
0.13375,0.076002,2.441,53.898
0.13395,0.076491,2.4517,54.028
0.13415,0.076983,2.4625,54.158
0.13435,0.077476,2.4733,54.287
0.13455,0.077972,2.4841,54.417
0.13475,0.07847,2.495,54.547
0.13495,0.07897,2.5058,54.677
0.13515,0.079472,2.5167,54.807
0.13535,0.079977,2.5276,54.937
0.13555,0.080483,2.5386,55.066
0.13575,0.080992,2.5495,55.196
0.13595,0.081503,2.5605,55.326
0.13615,0.082016,2.5716,55.456
0.13635,0.082532,2.5826,55.586
0.13655,0.083049,2.5937,55.716
0.13675,0.083569,2.6048,55.846
0.13695,0.084091,2.6159,55.976
0.13715,0.084616,2.6271,56.105
0.13735,0.085142,2.6382,56.235
0.13755,0.085671,2.6495,56.365
0.13775,0.086202,2.6607,56.495
0.13795,0.086735,2.6719,56.625
0.13815,0.087271,2.6832,56.755
0.13835,0.087809,2.6945,56.885
0.13855,0.088349,2.7059,57.015
0.13875,0.088891,2.7172,57.145
0.13895,0.089435,2.7286,57.274
0.13915,0.089982,2.74,57.404
0.13935,0.090531,2.7515,57.534
0.13955,0.091083,2.7629,57.664
0.13975,0.091637,2.7744,57.794
0.13995,0.092193,2.7859,57.924
0.14015,0.092751,2.7975,58.054
0.14035,0.093312,2.809,58.184
0.14055,0.093875,2.8206,58.314
0.14075,0.09444,2.8323,58.444
0.14095,0.095008,2.8439,58.574
0.14115,0.095577,2.8556,58.704
0.14135,0.09615,2.8673,58.833
0.14155,0.096724,2.879,58.963
0.14175,0.097301,2.8907,59.093
0.14195,0.097881,2.9025,59.223
0.14215,0.098462,2.9143,59.353
0.14235,0.099046,2.9261,59.483
0.14255,0.099633,2.938,59.613
0.14275,0.10022,2.9499,59.743
0.14295,0.10081,2.9618,59.873
0.14315,0.10141,2.9737,60.003
0.14335,0.102,2.9857,60.133
0.14355,0.1026,2.9977,60.263
0.14375,0.1032,3.0097,60.393
0.14395,0.1038,3.0217,60.523
0.14415,0.10441,3.0338,60.653
0.14435,0.10502,3.0459,60.783
0.14455,0.10563,3.058,60.913
0.14475,0.10624,3.0701,61.043
0.14495,0.10686,3.0823,61.173
0.14515,0.10747,3.0945,61.303
0.14535,0.10809,3.1067,61.433
0.14555,0.10872,3.1189,61.563
0.14575,0.10934,3.1312,61.693
0.14595,0.10997,3.1435,61.823
0.14615,0.1106,3.1558,61.953
0.14635,0.11123,3.1682,62.083
0.14655,0.11187,3.1805,62.213
0.14675,0.1125,3.1929,62.343
0.14695,0.11314,3.2054,62.473
0.14715,0.11379,3.2178,62.603
0.14735,0.11443,3.2303,62.733
0.14755,0.11508,3.2428,62.863
0.14775,0.11573,3.2553,62.993
